brand,os,ram,harddisksize,harddisktype,output
samsung,Fedora,8,1TB,Hardisk,Samsung-SW951
samsung,Fedora,8,1TB,solid state device,Samsung-SW952
samsung,Fedora,12,128,HDD,Samsung-SW953
samsung,Fedora,12,128,SSD,Samsung-SW954
samsung,Fedora,12,128,Hardisk,Samsung-SW955
samsung,Fedora,12,128,solid state device,Samsung-SW956
samsung,Fedora,12,256,HDD,Samsung-SW957
samsung,Fedora,12,256,SSD,Samsung-SW958
samsung,Fedora,12,256,Hardisk,Samsung-SW959
samsung,Fedora,12,256,solid state device,Samsung-SW960
samsung,Fedora,12,500,HDD,Samsung-SW961
samsung,Fedora,12,500,SSD,Samsung-SW962
samsung,Fedora,12,500,Hardisk,Samsung-SW963
samsung,Fedora,12,500,solid state device,Samsung-SW964
samsung,Fedora,12,512,HDD,Samsung-SW965
samsung,Fedora,12,512,SSD,Samsung-SW966
samsung,Fedora,12,512,Hardisk,Samsung-SW967
samsung,Fedora,12,512,solid state device,Samsung-SW968
samsung,Fedora,12,750,HDD,Samsung-SW969
samsung,Fedora,12,750,SSD,Samsung-SW970
samsung,Fedora,12,750,Hardisk,Samsung-SW971
samsung,Fedora,12,750,solid state device,Samsung-SW972
samsung,Fedora,12,1024,HDD,Samsung-SW973
samsung,Fedora,12,1024,SSD,Samsung-SW974
samsung,Fedora,12,1024,Hardisk,Samsung-SW975
samsung,Fedora,12,1024,solid state device,Samsung-SW976
samsung,Fedora,12,1TB,HDD,Samsung-SW977
samsung,Fedora,12,1TB,SSD,Samsung-SW978
samsung,Fedora,12,1TB,Hardisk,Samsung-SW979
samsung,Fedora,12,1TB,solid state device,Samsung-SW980
samsung,Fedora,16,128,HDD,Samsung-SW981
samsung,Fedora,16,128,SSD,Samsung-SW982
samsung,Fedora,16,128,Hardisk,Samsung-SW983
samsung,Fedora,16,128,solid state device,Samsung-SW984
samsung,Fedora,16,256,HDD,Samsung-SW985
samsung,Fedora,16,256,SSD,Samsung-SW986
samsung,Fedora,16,256,Hardisk,Samsung-SW987
samsung,Fedora,16,256,solid state device,Samsung-SW988
samsung,Fedora,16,500,HDD,Samsung-SW989
samsung,Fedora,16,500,SSD,Samsung-SW990
samsung,Fedora,16,500,Hardisk,Samsung-SW991
samsung,Fedora,16,500,solid state device,Samsung-SW992
samsung,Fedora,16,512,HDD,Samsung-SW993
samsung,Fedora,16,512,SSD,Samsung-SW994
samsung,Fedora,16,512,Hardisk,Samsung-SW995
samsung,Fedora,16,512,solid state device,Samsung-SW996
samsung,Fedora,16,750,HDD,Samsung-SW997
samsung,Fedora,16,750,SSD,Samsung-SW998
samsung,Fedora,16,750,Hardisk,Samsung-SW999
samsung,Fedora,16,750,solid state device,Samsung-SW1000
samsung,Fedora,16,1024,HDD,Samsung-SW1001
samsung,Fedora,16,1024,SSD,Samsung-SW1002
samsung,Fedora,16,1024,Hardisk,Samsung-SW1003
samsung,Fedora,16,1024,solid state device,Samsung-SW1004
samsung,Fedora,16,1TB,HDD,Samsung-SW1005
samsung,Fedora,16,1TB,SSD,Samsung-SW1006
samsung,Fedora,16,1TB,Hardisk,Samsung-SW1007
samsung,Fedora,16,1TB,solid state device,Samsung-SW1008
samsung,DOS,2,128,HDD,Samsung-SW1009
samsung,DOS,2,128,SSD,Samsung-SW1010
samsung,DOS,2,128,Hardisk,Samsung-SW1011
samsung,DOS,2,128,solid state device,Samsung-SW1012
samsung,DOS,2,256,HDD,Samsung-SW1013
samsung,DOS,2,256,SSD,Samsung-SW1014
samsung,DOS,2,256,Hardisk,Samsung-SW1015
samsung,DOS,2,256,solid state device,Samsung-SW1016
samsung,DOS,2,500,HDD,Samsung-SW1017
samsung,DOS,2,500,SSD,Samsung-SW1018
samsung,DOS,2,500,Hardisk,Samsung-SW1019
samsung,DOS,2,500,solid state device,Samsung-SW1020
samsung,DOS,2,512,HDD,Samsung-SW1021
samsung,DOS,2,512,SSD,Samsung-SW1022
samsung,DOS,2,512,Hardisk,Samsung-SW1023
samsung,DOS,2,512,solid state device,Samsung-SW1024
samsung,DOS,2,750,HDD,Samsung-SW1025
samsung,DOS,2,750,SSD,Samsung-SW1026
samsung,DOS,2,750,Hardisk,Samsung-SW1027
samsung,DOS,2,750,solid state device,Samsung-SW1028
samsung,DOS,2,1024,HDD,Samsung-SW1029
samsung,DOS,2,1024,SSD,Samsung-SW1030
samsung,DOS,2,1024,Hardisk,Samsung-SW1031
samsung,DOS,2,1024,solid state device,Samsung-SW1032
samsung,DOS,2,1TB,HDD,Samsung-SW1033
samsung,DOS,2,1TB,SSD,Samsung-SW1034
samsung,DOS,2,1TB,Hardisk,Samsung-SW1035
samsung,DOS,2,1TB,solid state device,Samsung-SW1036
samsung,DOS,4,128,HDD,Samsung-SW1037
samsung,DOS,4,128,SSD,Samsung-SW1038
samsung,DOS,4,128,Hardisk,Samsung-SW1039
samsung,DOS,4,128,solid state device,Samsung-SW1040
samsung,DOS,4,256,HDD,Samsung-SW1041
samsung,DOS,4,256,SSD,Samsung-SW1042
samsung,DOS,4,256,Hardisk,Samsung-SW1043
samsung,DOS,4,256,solid state device,Samsung-SW1044
samsung,DOS,4,500,HDD,Samsung-SW1045
samsung,DOS,4,500,SSD,Samsung-SW1046
samsung,DOS,4,500,Hardisk,Samsung-SW1047
samsung,DOS,4,500,solid state device,Samsung-SW1048
samsung,DOS,4,512,HDD,Samsung-SW1049
samsung,DOS,4,512,SSD,Samsung-SW1050
samsung,DOS,4,512,Hardisk,Samsung-SW1051
samsung,DOS,4,512,solid state device,Samsung-SW1052
samsung,DOS,4,750,HDD,Samsung-SW1053
samsung,DOS,4,750,SSD,Samsung-SW1054
samsung,DOS,4,750,Hardisk,Samsung-SW1055
samsung,DOS,4,750,solid state device,Samsung-SW1056
samsung,DOS,4,1024,HDD,Samsung-SW1057
samsung,DOS,4,1024,SSD,Samsung-SW1058
samsung,DOS,4,1024,Hardisk,Samsung-SW1059
samsung,DOS,4,1024,solid state device,Samsung-SW1060
samsung,DOS,4,1TB,HDD,Samsung-SW1061
samsung,DOS,4,1TB,SSD,Samsung-SW1062
samsung,DOS,4,1TB,Hardisk,Samsung-SW1063
samsung,DOS,4,1TB,solid state device,Samsung-SW1064
samsung,DOS,6,128,HDD,Samsung-SW1065
samsung,DOS,6,128,SSD,Samsung-SW1066
samsung,DOS,6,128,Hardisk,Samsung-SW1067
samsung,DOS,6,128,solid state device,Samsung-SW1068
samsung,DOS,6,256,HDD,Samsung-SW1069
samsung,DOS,6,256,SSD,Samsung-SW1070
samsung,DOS,6,256,Hardisk,Samsung-SW1071
samsung,DOS,6,256,solid state device,Samsung-SW1072
samsung,DOS,6,500,HDD,Samsung-SW1073
samsung,DOS,6,500,SSD,Samsung-SW1074
samsung,DOS,6,500,Hardisk,Samsung-SW1075
samsung,DOS,6,500,solid state device,Samsung-SW1076
samsung,DOS,6,512,HDD,Samsung-SW1077
samsung,DOS,6,512,SSD,Samsung-SW1078
samsung,DOS,6,512,Hardisk,Samsung-SW1079
samsung,DOS,6,512,solid state device,Samsung-SW1080
samsung,DOS,6,750,HDD,Samsung-SW1081
samsung,DOS,6,750,SSD,Samsung-SW1082
samsung,DOS,6,750,Hardisk,Samsung-SW1083
samsung,DOS,6,750,solid state device,Samsung-SW1084
samsung,DOS,6,1024,HDD,Samsung-SW1085
samsung,DOS,6,1024,SSD,Samsung-SW1086
samsung,DOS,6,1024,Hardisk,Samsung-SW1087
samsung,DOS,6,1024,solid state device,Samsung-SW1088
samsung,DOS,6,1TB,HDD,Samsung-SW1089
samsung,DOS,6,1TB,SSD,Samsung-SW1090
samsung,DOS,6,1TB,Hardisk,Samsung-SW1091
samsung,DOS,6,1TB,solid state device,Samsung-SW1092
samsung,DOS,8,128,HDD,Samsung-SW1093
samsung,DOS,8,128,SSD,Samsung-SW1094
samsung,DOS,8,128,Hardisk,Samsung-SW1095
samsung,DOS,8,128,solid state device,Samsung-SW1096
samsung,DOS,8,256,HDD,Samsung-SW1097
samsung,DOS,8,256,SSD,Samsung-SW1098
samsung,DOS,8,256,Hardisk,Samsung-SW1099
samsung,DOS,8,256,solid state device,Samsung-SW1100
samsung,DOS,8,500,HDD,Samsung-SW1101
samsung,DOS,8,500,SSD,Samsung-SW1102
samsung,DOS,8,500,Hardisk,Samsung-SW1103
samsung,DOS,8,500,solid state device,Samsung-SW1104
samsung,DOS,8,512,HDD,Samsung-SW1105
samsung,DOS,8,512,SSD,Samsung-SW1106
samsung,DOS,8,512,Hardisk,Samsung-SW1107
samsung,DOS,8,512,solid state device,Samsung-SW1108
samsung,DOS,8,750,HDD,Samsung-SW1109
samsung,DOS,8,750,SSD,Samsung-SW1110
samsung,DOS,8,750,Hardisk,Samsung-SW1111
samsung,DOS,8,750,solid state device,Samsung-SW1112
samsung,DOS,8,1024,HDD,Samsung-SW1113
samsung,DOS,8,1024,SSD,Samsung-SW1114
samsung,DOS,8,1024,Hardisk,Samsung-SW1115
samsung,DOS,8,1024,solid state device,Samsung-SW1116
samsung,DOS,8,1TB,HDD,Samsung-SW1117
samsung,DOS,8,1TB,SSD,Samsung-SW1118
samsung,DOS,8,1TB,Hardisk,Samsung-SW1119
samsung,DOS,8,1TB,solid state device,Samsung-SW1120
samsung,DOS,12,128,HDD,Samsung-SW1121
samsung,DOS,12,128,SSD,Samsung-SW1122
samsung,DOS,12,128,Hardisk,Samsung-SW1123
samsung,DOS,12,128,solid state device,Samsung-SW1124
samsung,DOS,12,256,HDD,Samsung-SW1125
samsung,DOS,12,256,SSD,Samsung-SW1126
samsung,DOS,12,256,Hardisk,Samsung-SW1127
samsung,DOS,12,256,solid state device,Samsung-SW1128
samsung,DOS,12,500,HDD,Samsung-SW1129
samsung,DOS,12,500,SSD,Samsung-SW1130
samsung,DOS,12,500,Hardisk,Samsung-SW1131
samsung,DOS,12,500,solid state device,Samsung-SW1132
samsung,DOS,12,512,HDD,Samsung-SW1133
samsung,DOS,12,512,SSD,Samsung-SW1134
samsung,DOS,12,512,Hardisk,Samsung-SW1135
samsung,DOS,12,512,solid state device,Samsung-SW1136
samsung,DOS,12,750,HDD,Samsung-SW1137
samsung,DOS,12,750,SSD,Samsung-SW1138
samsung,DOS,12,750,Hardisk,Samsung-SW1139
samsung,DOS,12,750,solid state device,Samsung-SW1140
samsung,DOS,12,1024,HDD,Samsung-SW1141
samsung,DOS,12,1024,SSD,Samsung-SW1142
samsung,DOS,12,1024,Hardisk,Samsung-SW1143
samsung,DOS,12,1024,solid state device,Samsung-SW1144
samsung,DOS,12,1TB,HDD,Samsung-SW1145
samsung,DOS,12,1TB,SSD,Samsung-SW1146
samsung,DOS,12,1TB,Hardisk,Samsung-SW1147
samsung,DOS,12,1TB,solid state device,Samsung-SW1148
samsung,DOS,16,128,HDD,Samsung-SW1149
samsung,DOS,16,128,SSD,Samsung-SW1150
samsung,DOS,16,128,Hardisk,Samsung-SW1151
samsung,DOS,16,128,solid state device,Samsung-SW1152
samsung,DOS,16,256,HDD,Samsung-SW1153
samsung,DOS,16,256,SSD,Samsung-SW1154
samsung,DOS,16,256,Hardisk,Samsung-SW1155
samsung,DOS,16,256,solid state device,Samsung-SW1156
samsung,DOS,16,500,HDD,Samsung-SW1157
samsung,DOS,16,500,SSD,Samsung-SW1158
samsung,DOS,16,500,Hardisk,Samsung-SW1159
samsung,DOS,16,500,solid state device,Samsung-SW1160
samsung,DOS,16,512,HDD,Samsung-SW1161
samsung,DOS,16,512,SSD,Samsung-SW1162
samsung,DOS,16,512,Hardisk,Samsung-SW1163
samsung,DOS,16,512,solid state device,Samsung-SW1164
samsung,DOS,16,750,HDD,Samsung-SW1165
samsung,DOS,16,750,SSD,Samsung-SW1166
samsung,DOS,16,750,Hardisk,Samsung-SW1167
samsung,DOS,16,750,solid state device,Samsung-SW1168
samsung,DOS,16,1024,HDD,Samsung-SW1169
samsung,DOS,16,1024,SSD,Samsung-SW1170
samsung,DOS,16,1024,Hardisk,Samsung-SW1171
samsung,DOS,16,1024,solid state device,Samsung-SW1172
samsung,DOS,16,1TB,HDD,Samsung-SW1173
samsung,DOS,16,1TB,SSD,Samsung-SW1174
samsung,DOS,16,1TB,Hardisk,Samsung-SW1175
samsung,DOS,16,1TB,solid state device,Samsung-SW1176
samsung,Linux,2,128,HDD,Samsung-SW1177
samsung,Linux,2,128,SSD,Samsung-SW1178
samsung,Linux,2,128,Hardisk,Samsung-SW1179
samsung,Linux,2,128,solid state device,Samsung-SW1180
samsung,Linux,2,256,HDD,Samsung-SW1181
samsung,Linux,2,256,SSD,Samsung-SW1182
samsung,Linux,2,256,Hardisk,Samsung-SW1183
samsung,Linux,2,256,solid state device,Samsung-SW1184
samsung,Linux,2,500,HDD,Samsung-SW1185
samsung,Linux,2,500,SSD,Samsung-SW1186
samsung,Linux,2,500,Hardisk,Samsung-SW1187
samsung,Linux,2,500,solid state device,Samsung-SW1188
samsung,Linux,2,512,HDD,Samsung-SW1189
samsung,Linux,2,512,SSD,Samsung-SW1190
samsung,Linux,2,512,Hardisk,Samsung-SW1191
samsung,Linux,2,512,solid state device,Samsung-SW1192
samsung,Linux,2,750,HDD,Samsung-SW1193
samsung,Linux,2,750,SSD,Samsung-SW1194
samsung,Linux,2,750,Hardisk,Samsung-SW1195
samsung,Linux,2,750,solid state device,Samsung-SW1196
samsung,Linux,2,1024,HDD,Samsung-SW1197
samsung,Linux,2,1024,SSD,Samsung-SW1198
samsung,Linux,2,1024,Hardisk,Samsung-SW1199
samsung,Linux,2,1024,solid state device,Samsung-SW1200
samsung,Linux,2,1TB,HDD,Samsung-SW1201
samsung,Linux,2,1TB,SSD,Samsung-SW1202
samsung,Linux,2,1TB,Hardisk,Samsung-SW1203
samsung,Linux,2,1TB,solid state device,Samsung-SW1204
samsung,Linux,4,128,HDD,Samsung-SW1205
samsung,Linux,4,128,SSD,Samsung-SW1206
samsung,Linux,4,128,Hardisk,Samsung-SW1207
samsung,Linux,4,128,solid state device,Samsung-SW1208
samsung,Linux,4,256,HDD,Samsung-SW1209
samsung,Linux,4,256,SSD,Samsung-SW1210
samsung,Linux,4,256,Hardisk,Samsung-SW1211
samsung,Linux,4,256,solid state device,Samsung-SW1212
samsung,Linux,4,500,HDD,Samsung-SW1213
samsung,Linux,4,500,SSD,Samsung-SW1214
samsung,Linux,4,500,Hardisk,Samsung-SW1215
samsung,Linux,4,500,solid state device,Samsung-SW1216
samsung,Linux,4,512,HDD,Samsung-SW1217
samsung,Linux,4,512,SSD,Samsung-SW1218
samsung,Linux,4,512,Hardisk,Samsung-SW1219
samsung,Linux,4,512,solid state device,Samsung-SW1220
samsung,Linux,4,750,HDD,Samsung-SW1221
samsung,Linux,4,750,SSD,Samsung-SW1222
samsung,Linux,4,750,Hardisk,Samsung-SW1223
samsung,Linux,4,750,solid state device,Samsung-SW1224
samsung,Linux,4,1024,HDD,Samsung-SW1225
samsung,Linux,4,1024,SSD,Samsung-SW1226
samsung,Linux,4,1024,Hardisk,Samsung-SW1227
samsung,Linux,4,1024,solid state device,Samsung-SW1228
samsung,Linux,4,1TB,HDD,Samsung-SW1229
samsung,Linux,4,1TB,SSD,Samsung-SW1230
samsung,Linux,4,1TB,Hardisk,Samsung-SW1231
samsung,Linux,4,1TB,solid state device,Samsung-SW1232
samsung,Linux,6,128,HDD,Samsung-SW1233
samsung,Linux,6,128,SSD,Samsung-SW1234
samsung,Linux,6,128,Hardisk,Samsung-SW1235
samsung,Linux,6,128,solid state device,Samsung-SW1236
samsung,Linux,6,256,HDD,Samsung-SW1237
samsung,Linux,6,256,SSD,Samsung-SW1238
samsung,Linux,6,256,Hardisk,Samsung-SW1239
samsung,Linux,6,256,solid state device,Samsung-SW1240
samsung,Linux,6,500,HDD,Samsung-SW1241
samsung,Linux,6,500,SSD,Samsung-SW1242
samsung,Linux,6,500,Hardisk,Samsung-SW1243
samsung,Linux,6,500,solid state device,Samsung-SW1244
samsung,Linux,6,512,HDD,Samsung-SW1245
samsung,Linux,6,512,SSD,Samsung-SW1246
samsung,Linux,6,512,Hardisk,Samsung-SW1247
samsung,Linux,6,512,solid state device,Samsung-SW1248
samsung,Linux,6,750,HDD,Samsung-SW1249
samsung,Linux,6,750,SSD,Samsung-SW1250
samsung,Linux,6,750,Hardisk,Samsung-SW1251
samsung,Linux,6,750,solid state device,Samsung-SW1252
samsung,Linux,6,1024,HDD,Samsung-SW1253
samsung,Linux,6,1024,SSD,Samsung-SW1254
samsung,Linux,6,1024,Hardisk,Samsung-SW1255
samsung,Linux,6,1024,solid state device,Samsung-SW1256
samsung,Linux,6,1TB,HDD,Samsung-SW1257
samsung,Linux,6,1TB,SSD,Samsung-SW1258
samsung,Linux,6,1TB,Hardisk,Samsung-SW1259
samsung,Linux,6,1TB,solid state device,Samsung-SW1260
samsung,Linux,8,128,HDD,Samsung-SW1261
samsung,Linux,8,128,SSD,Samsung-SW1262
samsung,Linux,8,128,Hardisk,Samsung-SW1263
samsung,Linux,8,128,solid state device,Samsung-SW1264
samsung,Linux,8,256,HDD,Samsung-SW1265
samsung,Linux,8,256,SSD,Samsung-SW1266
samsung,Linux,8,256,Hardisk,Samsung-SW1267
samsung,Linux,8,256,solid state device,Samsung-SW1268
samsung,Linux,8,500,HDD,Samsung-SW1269
samsung,Linux,8,500,SSD,Samsung-SW1270
samsung,Linux,8,500,Hardisk,Samsung-SW1271
samsung,Linux,8,500,solid state device,Samsung-SW1272
samsung,Linux,8,512,HDD,Samsung-SW1273
samsung,Linux,8,512,SSD,Samsung-SW1274
samsung,Linux,8,512,Hardisk,Samsung-SW1275
samsung,Linux,8,512,solid state device,Samsung-SW1276
samsung,Linux,8,750,HDD,Samsung-SW1277
samsung,Linux,8,750,SSD,Samsung-SW1278
samsung,Linux,8,750,Hardisk,Samsung-SW1279
samsung,Linux,8,750,solid state device,Samsung-SW1280
samsung,Linux,8,1024,HDD,Samsung-SW1281
samsung,Linux,8,1024,SSD,Samsung-SW1282
samsung,Linux,8,1024,Hardisk,Samsung-SW1283
samsung,Linux,8,1024,solid state device,Samsung-SW1284
samsung,Linux,8,1TB,HDD,Samsung-SW1285
samsung,Linux,8,1TB,SSD,Samsung-SW1286
samsung,Linux,8,1TB,Hardisk,Samsung-SW1287
samsung,Linux,8,1TB,solid state device,Samsung-SW1288
samsung,Linux,12,128,HDD,Samsung-SW1289
samsung,Linux,12,128,SSD,Samsung-SW1290
samsung,Linux,12,128,Hardisk,Samsung-SW1291
samsung,Linux,12,128,solid state device,Samsung-SW1292
samsung,Linux,12,256,HDD,Samsung-SW1293
samsung,Linux,12,256,SSD,Samsung-SW1294
samsung,Linux,12,256,Hardisk,Samsung-SW1295
samsung,Linux,12,256,solid state device,Samsung-SW1296
samsung,Linux,12,500,HDD,Samsung-SW1297
samsung,Linux,12,500,SSD,Samsung-SW1298
samsung,Linux,12,500,Hardisk,Samsung-SW1299
samsung,Linux,12,500,solid state device,Samsung-SW1300
samsung,Linux,12,512,HDD,Samsung-SW1301
samsung,Linux,12,512,SSD,Samsung-SW1302
samsung,Linux,12,512,Hardisk,Samsung-SW1303
samsung,Linux,12,512,solid state device,Samsung-SW1304
samsung,Linux,12,750,HDD,Samsung-SW1305
samsung,Linux,12,750,SSD,Samsung-SW1306
samsung,Linux,12,750,Hardisk,Samsung-SW1307
samsung,Linux,12,750,solid state device,Samsung-SW1308
samsung,Linux,12,1024,HDD,Samsung-SW1309
samsung,Linux,12,1024,SSD,Samsung-SW1310
samsung,Linux,12,1024,Hardisk,Samsung-SW1311
samsung,Linux,12,1024,solid state device,Samsung-SW1312
samsung,Linux,12,1TB,HDD,Samsung-SW1313
samsung,Linux,12,1TB,SSD,Samsung-SW1314
samsung,Linux,12,1TB,Hardisk,Samsung-SW1315
samsung,Linux,12,1TB,solid state device,Samsung-SW1316
samsung,Linux,16,128,HDD,Samsung-SW1317
samsung,Linux,16,128,SSD,Samsung-SW1318
samsung,Linux,16,128,Hardisk,Samsung-SW1319
samsung,Linux,16,128,solid state device,Samsung-SW1320
samsung,Linux,16,256,HDD,Samsung-SW1321
samsung,Linux,16,256,SSD,Samsung-SW1322
samsung,Linux,16,256,Hardisk,Samsung-SW1323
samsung,Linux,16,256,solid state device,Samsung-SW1324
samsung,Linux,16,500,HDD,Samsung-SW1325
samsung,Linux,16,500,SSD,Samsung-SW1326
samsung,Linux,16,500,Hardisk,Samsung-SW1327
samsung,Linux,16,500,solid state device,Samsung-SW1328
samsung,Linux,16,512,HDD,Samsung-SW1329
samsung,Linux,16,512,SSD,Samsung-SW1330
samsung,Linux,16,512,Hardisk,Samsung-SW1331
samsung,Linux,16,512,solid state device,Samsung-SW1332
samsung,Linux,16,750,HDD,Samsung-SW1333
samsung,Linux,16,750,SSD,Samsung-SW1334
samsung,Linux,16,750,Hardisk,Samsung-SW1335
samsung,Linux,16,750,solid state device,Samsung-SW1336
samsung,Linux,16,1024,HDD,Samsung-SW1337
samsung,Linux,16,1024,SSD,Samsung-SW1338
samsung,Linux,16,1024,Hardisk,Samsung-SW1339
samsung,Linux,16,1024,solid state device,Samsung-SW1340
samsung,Linux,16,1TB,HDD,Samsung-SW1341
samsung,Linux,16,1TB,SSD,Samsung-SW1342
samsung,Linux,16,1TB,Hardisk,Samsung-SW1343
samsung,Linux,16,1TB,solid state device,Samsung-SW1344
samsung,redhat,2,128,HDD,Samsung-SW1345
samsung,redhat,2,128,SSD,Samsung-SW1346
samsung,redhat,2,128,Hardisk,Samsung-SW1347
samsung,redhat,2,128,solid state device,Samsung-SW1348
samsung,redhat,2,256,HDD,Samsung-SW1349
samsung,redhat,2,256,SSD,Samsung-SW1350
samsung,redhat,2,256,Hardisk,Samsung-SW1351
samsung,redhat,2,256,solid state device,Samsung-SW1352
samsung,redhat,2,500,HDD,Samsung-SW1353
samsung,redhat,2,500,SSD,Samsung-SW1354
samsung,redhat,2,500,Hardisk,Samsung-SW1355
samsung,redhat,2,500,solid state device,Samsung-SW1356
samsung,redhat,2,512,HDD,Samsung-SW1357
samsung,redhat,2,512,SSD,Samsung-SW1358
samsung,redhat,2,512,Hardisk,Samsung-SW1359
samsung,redhat,2,512,solid state device,Samsung-SW1360
samsung,redhat,2,750,HDD,Samsung-SW1361
samsung,redhat,2,750,SSD,Samsung-SW1362
samsung,redhat,2,750,Hardisk,Samsung-SW1363
samsung,redhat,2,750,solid state device,Samsung-SW1364
samsung,redhat,2,1024,HDD,Samsung-SW1365
samsung,redhat,2,1024,SSD,Samsung-SW1366
samsung,redhat,2,1024,Hardisk,Samsung-SW1367
samsung,redhat,2,1024,solid state device,Samsung-SW1368
samsung,redhat,2,1TB,HDD,Samsung-SW1369
samsung,redhat,2,1TB,SSD,Samsung-SW1370
samsung,redhat,2,1TB,Hardisk,Samsung-SW1371
samsung,redhat,2,1TB,solid state device,Samsung-SW1372
samsung,redhat,4,128,HDD,Samsung-SW1373
samsung,redhat,4,128,SSD,Samsung-SW1374
samsung,redhat,4,128,Hardisk,Samsung-SW1375
samsung,redhat,4,128,solid state device,Samsung-SW1376
samsung,redhat,4,256,HDD,Samsung-SW1377
samsung,redhat,4,256,SSD,Samsung-SW1378
samsung,redhat,4,256,Hardisk,Samsung-SW1379
samsung,redhat,4,256,solid state device,Samsung-SW1380
samsung,redhat,4,500,HDD,Samsung-SW1381
samsung,redhat,4,500,SSD,Samsung-SW1382
samsung,redhat,4,500,Hardisk,Samsung-SW1383
samsung,redhat,4,500,solid state device,Samsung-SW1384
samsung,redhat,4,512,HDD,Samsung-SW1385
samsung,redhat,4,512,SSD,Samsung-SW1386
samsung,redhat,4,512,Hardisk,Samsung-SW1387
samsung,redhat,4,512,solid state device,Samsung-SW1388
samsung,redhat,4,750,HDD,Samsung-SW1389
samsung,redhat,4,750,SSD,Samsung-SW1390
samsung,redhat,4,750,Hardisk,Samsung-SW1391
samsung,redhat,4,750,solid state device,Samsung-SW1392
samsung,redhat,4,1024,HDD,Samsung-SW1393
samsung,redhat,4,1024,SSD,Samsung-SW1394
samsung,redhat,4,1024,Hardisk,Samsung-SW1395
samsung,redhat,4,1024,solid state device,Samsung-SW1396
samsung,redhat,4,1TB,HDD,Samsung-SW1397
samsung,redhat,4,1TB,SSD,Samsung-SW1398
samsung,redhat,4,1TB,Hardisk,Samsung-SW1399
samsung,redhat,4,1TB,solid state device,Samsung-SW1400
samsung,redhat,6,128,HDD,Samsung-SW1401
samsung,redhat,6,128,SSD,Samsung-SW1402
samsung,redhat,6,128,Hardisk,Samsung-SW1403
samsung,redhat,6,128,solid state device,Samsung-SW1404
samsung,redhat,6,256,HDD,Samsung-SW1405
samsung,redhat,6,256,SSD,Samsung-SW1406
samsung,redhat,6,256,Hardisk,Samsung-SW1407
samsung,redhat,6,256,solid state device,Samsung-SW1408
samsung,redhat,6,500,HDD,Samsung-SW1409
samsung,redhat,6,500,SSD,Samsung-SW1410
samsung,redhat,6,500,Hardisk,Samsung-SW1411
samsung,redhat,6,500,solid state device,Samsung-SW1412
samsung,redhat,6,512,HDD,Samsung-SW1413
samsung,redhat,6,512,SSD,Samsung-SW1414
samsung,redhat,6,512,Hardisk,Samsung-SW1415
samsung,redhat,6,512,solid state device,Samsung-SW1416
samsung,redhat,6,750,HDD,Samsung-SW1417
samsung,redhat,6,750,SSD,Samsung-SW1418
samsung,redhat,6,750,Hardisk,Samsung-SW1419
samsung,redhat,6,750,solid state device,Samsung-SW1420
samsung,redhat,6,1024,HDD,Samsung-SW1421
samsung,redhat,6,1024,SSD,Samsung-SW1422
samsung,redhat,6,1024,Hardisk,Samsung-SW1423
samsung,redhat,6,1024,solid state device,Samsung-SW1424
samsung,redhat,6,1TB,HDD,Samsung-SW1425
samsung,redhat,6,1TB,SSD,Samsung-SW1426
samsung,redhat,6,1TB,Hardisk,Samsung-SW1427
samsung,redhat,6,1TB,solid state device,Samsung-SW1428
samsung,redhat,8,128,HDD,Samsung-SW1429
samsung,redhat,8,128,SSD,Samsung-SW1430
samsung,redhat,8,128,Hardisk,Samsung-SW1431
samsung,redhat,8,128,solid state device,Samsung-SW1432
samsung,redhat,8,256,HDD,Samsung-SW1433
samsung,redhat,8,256,SSD,Samsung-SW1434
samsung,redhat,8,256,Hardisk,Samsung-SW1435
samsung,redhat,8,256,solid state device,Samsung-SW1436
samsung,redhat,8,500,HDD,Samsung-SW1437
samsung,redhat,8,500,SSD,Samsung-SW1438
samsung,redhat,8,500,Hardisk,Samsung-SW1439
samsung,redhat,8,500,solid state device,Samsung-SW1440
samsung,redhat,8,512,HDD,Samsung-SW1441
samsung,redhat,8,512,SSD,Samsung-SW1442
samsung,redhat,8,512,Hardisk,Samsung-SW1443
samsung,redhat,8,512,solid state device,Samsung-SW1444
samsung,redhat,8,750,HDD,Samsung-SW1445
samsung,redhat,8,750,SSD,Samsung-SW1446
samsung,redhat,8,750,Hardisk,Samsung-SW1447
samsung,redhat,8,750,solid state device,Samsung-SW1448
samsung,redhat,8,1024,HDD,Samsung-SW1449
samsung,redhat,8,1024,SSD,Samsung-SW1450
samsung,redhat,8,1024,Hardisk,Samsung-SW1451
samsung,redhat,8,1024,solid state device,Samsung-SW1452
samsung,redhat,8,1TB,HDD,Samsung-SW1453
samsung,redhat,8,1TB,SSD,Samsung-SW1454
samsung,redhat,8,1TB,Hardisk,Samsung-SW1455
samsung,redhat,8,1TB,solid state device,Samsung-SW1456
samsung,redhat,12,128,HDD,Samsung-SW1457
samsung,redhat,12,128,SSD,Samsung-SW1458
samsung,redhat,12,128,Hardisk,Samsung-SW1459
samsung,redhat,12,128,solid state device,Samsung-SW1460
samsung,redhat,12,256,HDD,Samsung-SW1461
samsung,redhat,12,256,SSD,Samsung-SW1462
samsung,redhat,12,256,Hardisk,Samsung-SW1463
